id,categories
6485,MEDICATION RELATED
6486,REFILL
6487,NEW APPOINTMENT
6488,NEW APPOINTMENT
6489,REFILL
6490,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6491,MEDICATION RELATED
6492,REFILL
6493,NEW APPOINTMENT
6494,NEW APPOINTMENT
6495,PRIOR AUTHORIZATION
6496,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6497,REFILL
6498,PROVIDER
6499,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6500,MEDICATION RELATED
6501,NEW APPOINTMENT
6502,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6503,REFILL
6504,OTHERS
6505,LAB RESULTS
6506,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6507,OTHERS
6508,NEW APPOINTMENT
6509,NEW APPOINTMENT
6510,MEDICATION RELATED
6511,CANCELLATION
6512,PROVIDER
6513,NEW APPOINTMENT
6514,REFILL
6515,NEW APPOINTMENT
6516,LAB RESULTS
6517,NEW APPOINTMENT
6518,MEDICATION RELATED
6519,NEW APPOINTMENT
6520,OTHERS
6521,PROVIDER
6522,RESCHEDULING
6523,OTHERS
6524,REFILL
6525,NEW APPOINTMENT
6526,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6527,LAB RESULTS
6528,REFILL
6529,PROVIDER
6530,OTHERS
6531,MEDICATION RELATED
6532,PROVIDER
6533,MEDICATION RELATED
6534,MEDICATION RELATED
6535,REFILL
6536,NEW APPOINTMENT
6537,MEDICATION RELATED
6538,NEW APPOINTMENT
6539,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6540,MEDICATION RELATED
6541,OTHERS
6542,NEW APPOINTMENT
6543,RESCHEDULING
6544,OTHERS
6545,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6546,REFILL
6547,OTHERS
6548,OTHERS
6549,REFILL
6550,MEDICATION RELATED
6551,PROVIDER
6552,REFILL
6553,OTHERS
6554,OTHERS
6555,RESCHEDULING
6556,OTHERS
6557,NEW APPOINTMENT
6558,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6559,RUNNING LATE TO APPOINTMENT
6560,CHANGE OF PROVIDER
6561,PROVIDER
6562,LAB RESULTS
6563,REFILL
6564,MEDICATION RELATED
6565,CHANGE OF PROVIDER
6566,PRIOR AUTHORIZATION
6567,OTHERS
6568,OTHERS
6569,NEW APPOINTMENT
6570,MEDICATION RELATED
6571,NEW APPOINTMENT
6572,MEDICATION RELATED
6573,QUERIES FROM PHARMACY
6574,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6575,MEDICATION RELATED
6576,NEW APPOINTMENT
6577,MEDICATION RELATED
6578,MEDICATION RELATED
6579,REFILL
6580,REFILL
6581,MEDICATION RELATED
6582,MEDICATION RELATED
6583,NEW APPOINTMENT
6584,RESCHEDULING
6585,CHANGE OF PROVIDER
6586,REFILL
6587,OTHERS
6588,OTHERS
6589,REFILL
6590,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6591,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6592,RESCHEDULING
6593,MEDICATION RELATED
6594,MEDICATION RELATED
6595,REFILL
6596,OTHERS
6597,SYMPTOMS
6598,OTHERS
6599,NEW APPOINTMENT
6600,REFILL
6601,MEDICATION RELATED
6602,LAB RESULTS
6603,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6604,MEDICATION RELATED
6605,NEW APPOINTMENT
6606,NEW APPOINTMENT
6607,OTHERS
6608,NEW APPOINTMENT
6609,RUNNING LATE TO APPOINTMENT
6610,NEW APPOINTMENT
6611,MEDICATION RELATED
6612,OTHERS
6613,NEW APPOINTMENT
6614,LAB RESULTS
6615,QUERIES FROM PHARMACY
6616,CANCELLATION
6617,NEW APPOINTMENT
6618,REFILL
6619,LAB RESULTS
6620,OTHERS
6621,NEW APPOINTMENT
6622,OTHERS
6623,OTHERS
6624,NEW APPOINTMENT
6625,MEDICATION RELATED
6626,REFILL
6627,MEDICATION RELATED
6628,OTHERS
6629,MEDICATION RELATED
6630,MEDICATION RELATED
6631,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6632,QUERY ON CURRENT APPOINTMENT
6633,NEW APPOINTMENT
6634,NEW APPOINTMENT
6635,PROVIDER
6636,NEW APPOINTMENT
6637,PRIOR AUTHORIZATION
6638,NEW APPOINTMENT
6639,CHANGE OF PROVIDER
6640,MEDICATION RELATED
6641,RESCHEDULING
6642,QUERIES FROM PHARMACY
6643,MEDICATION RELATED
6644,REFILL
6645,OTHERS
6646,REFILL
6647,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6648,OTHERS
6649,NEW APPOINTMENT
6650,MEDICATION RELATED
6651,REFILL
6652,MEDICATION RELATED
6653,OTHERS
6654,REFILL
6655,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6656,RESCHEDULING
6657,QUERIES FROM PHARMACY
6658,NEW APPOINTMENT
6659,MEDICATION RELATED
6660,OTHERS
6661,OTHERS
6662,MEDICATION RELATED
6663,NEW APPOINTMENT
6664,OTHERS
6665,PRIOR AUTHORIZATION
6666,NEW APPOINTMENT
6667,REFILL
6668,MEDICATION RELATED
6669,REFILL
6670,MEDICATION RELATED
6671,OTHERS
6672,NEW APPOINTMENT
6673,NEW APPOINTMENT
6674,RESCHEDULING
6675,RUNNING LATE TO APPOINTMENT
6676,NEW APPOINTMENT
6677,PRIOR AUTHORIZATION
6678,OTHERS
6679,MEDICATION RELATED
6680,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6681,REFILL
6682,REFILL
6683,QUERIES FROM PHARMACY
6684,NEW APPOINTMENT
6685,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6686,CANCELLATION
6687,REFILL
6688,CANCELLATION
6689,REFILL
6690,OTHERS
6691,QUERIES FROM PHARMACY
6692,CHANGE OF PROVIDER
6693,RESCHEDULING
6694,OTHERS
6695,OTHERS
6696,LAB RESULTS
6697,MEDICATION RELATED
6698,NEW APPOINTMENT
6699,QUERIES FROM PHARMACY
6700,REFILL
6701,LAB RESULTS
6702,MEDICATION RELATED
6703,RESCHEDULING
6704,NEW APPOINTMENT
6705,NEW APPOINTMENT
6706,REFILL
6707,NEW APPOINTMENT
6708,REFILL
6709,NEW APPOINTMENT
6710,OTHERS
6711,OTHERS
6712,NEW APPOINTMENT
6713,LAB RESULTS
6714,OTHERS
6715,CANCELLATION
6716,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6717,LAB RESULTS
6718,PROVIDER
6719,NEW APPOINTMENT
6720,MEDICATION RELATED
6721,OTHERS
6722,MEDICATION RELATED
6723,QUERIES FROM PHARMACY
6724,NEW APPOINTMENT
6725,NEW APPOINTMENT
6726,MEDICATION RELATED
6727,REFILL
6728,NEW APPOINTMENT
6729,MEDICATION RELATED
6730,REFILL
6731,MEDICATION RELATED
6732,QUERIES FROM PHARMACY
6733,PROVIDER
6734,NEW APPOINTMENT
6735,MEDICATION RELATED
6736,REFILL
6737,NEW APPOINTMENT
6738,LAB RESULTS
6739,MEDICATION RELATED
6740,NEW APPOINTMENT
6741,MEDICATION RELATED
6742,REFILL
6743,MEDICATION RELATED
6744,REFILL
6745,OTHERS
6746,OTHERS
6747,NEW APPOINTMENT
6748,OTHERS
6749,REFILL
6750,NEW APPOINTMENT
6751,CHANGE OF PROVIDER
6752,REFILL
6753,OTHERS
6754,OTHERS
6755,OTHERS
6756,MEDICATION RELATED
6757,PROVIDER
6758,NEW APPOINTMENT
6759,NEW APPOINTMENT
6760,NEW APPOINTMENT
6761,NEW APPOINTMENT
6762,REFILL
6763,RESCHEDULING
6764,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6765,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6766,CHANGE OF PROVIDER
6767,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6768,NEW APPOINTMENT
6769,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6770,NEW APPOINTMENT
6771,RESCHEDULING
6772,PRIOR AUTHORIZATION
6773,MEDICATION RELATED
6774,REFILL
6775,OTHERS
6776,NEW APPOINTMENT
6777,MEDICATION RELATED
6778,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6779,RESCHEDULING
6780,MEDICATION RELATED
6781,MEDICATION RELATED
6782,REFILL
6783,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6784,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6785,REFILL
6786,MEDICATION RELATED
6787,NEW APPOINTMENT
6788,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6789,MEDICATION RELATED
6790,QUERIES FROM PHARMACY
6791,NEW APPOINTMENT
6792,RESCHEDULING
6793,NEW APPOINTMENT
6794,REFILL
6795,NEW APPOINTMENT
6796,MEDICATION RELATED
6797,REFILL
6798,MEDICATION RELATED
6799,PRIOR AUTHORIZATION
6800,CHANGE OF PROVIDER
6801,LAB RESULTS
6802,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6803,REFILL
6804,NEW APPOINTMENT
6805,PRIOR AUTHORIZATION
6806,PROVIDER
6807,MEDICATION RELATED
6808,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6809,PROVIDER
6810,NEW APPOINTMENT
6811,REFILL
6812,NEW APPOINTMENT
6813,QUERIES FROM PHARMACY
6814,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6815,MEDICATION RELATED
6816,NEW APPOINTMENT
6817,OTHERS
6818,REFILL
6819,OTHERS
6820,SYMPTOMS
6821,OTHERS
6822,MEDICATION RELATED
6823,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6824,PROVIDER
6825,CHANGE OF PROVIDER
6826,NEW APPOINTMENT
6827,RESCHEDULING
6828,MEDICATION RELATED
6829,OTHERS
6830,OTHERS
6831,CHANGE OF PROVIDER
6832,REFILL
6833,NEW APPOINTMENT
6834,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6835,PROVIDER
6836,LAB RESULTS
6837,REFILL
6838,REFILL
6839,OTHERS
6840,OTHERS
6841,CANCELLATION
6842,PRIOR AUTHORIZATION
6843,NEW APPOINTMENT
6844,PRIOR AUTHORIZATION
6845,OTHERS
6846,OTHERS
6847,MEDICATION RELATED
6848,NEW APPOINTMENT
6849,REFILL
6850,MEDICATION RELATED
6851,MEDICATION RELATED
6852,OTHERS
6853,OTHERS
6854,QUERIES FROM PHARMACY
6855,NEW APPOINTMENT
6856,NEW APPOINTMENT
6857,NEW APPOINTMENT
6858,NEW APPOINTMENT
6859,NEW APPOINTMENT
6860,MEDICATION RELATED
6861,MEDICATION RELATED
6862,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6863,MEDICATION RELATED
6864,REFILL
6865,OTHERS
6866,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6867,REFILL
6868,CHANGE OF PROVIDER
6869,NEW APPOINTMENT
6870,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6871,REFILL
6872,REFILL
6873,REFILL
6874,MEDICATION RELATED
6875,QUERIES FROM PHARMACY
6876,CANCELLATION
6877,MEDICATION RELATED
6878,MEDICATION RELATED
6879,MEDICATION RELATED
6880,REFILL
6881,PROVIDER
6882,OTHERS
6883,RESCHEDULING
6884,PRIOR AUTHORIZATION
6885,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6886,REFILL
6887,NEW APPOINTMENT
6888,MEDICATION RELATED
6889,OTHERS
6890,LAB RESULTS
6891,MEDICATION RELATED
6892,REFILL
6893,REFILL
6894,RUNNING LATE TO APPOINTMENT
6895,REFILL
6896,REFILL
6897,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6898,NEW APPOINTMENT
6899,MEDICATION RELATED
6900,MEDICATION RELATED
6901,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6902,NEW APPOINTMENT
6903,REFILL
6904,MEDICATION RELATED
6905,MEDICATION RELATED
6906,REFILL
6907,OTHERS
6908,OTHERS
6909,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6910,NEW APPOINTMENT
6911,MEDICATION RELATED
6912,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6913,REFILL
6914,OTHERS
6915,RESCHEDULING
6916,REFILL
6917,SYMPTOMS
6918,REFILL
6919,REFILL
6920,NEW APPOINTMENT
6921,PROVIDER
6922,MEDICATION RELATED
6923,OTHERS
6924,MEDICATION RELATED
6925,MEDICATION RELATED
6926,NEW APPOINTMENT
6927,CANCELLATION
6928,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6929,FOLLOW UP ON PREVIOUS REQUEST
6930,CHANGE OF PROVIDER
6931,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6932,MEDICATION RELATED
6933,MEDICATION RELATED
6934,REFILL
6935,MEDICATION RELATED
6936,OTHERS
6937,QUERIES FROM PHARMACY
6938,MEDICATION RELATED
6939,REFILL
6940,OTHERS
6941,LAB RESULTS
6942,OTHERS
6943,REFILL
6944,QUERIES FROM INSURANCE FIRM
6945,OTHERS
6946,MEDICATION RELATED
6947,QUERIES FROM PHARMACY
6948,NEW APPOINTMENT
6949,RESCHEDULING
6950,MEDICATION RELATED
6951,NEW APPOINTMENT
6952,OTHERS
6953,REFILL
6954,CANCELLATION
6955,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6956,MEDICATION RELATED
6957,PROVIDER
6958,QUERIES FROM PHARMACY
6959,REFILL
6960,REFILL
6961,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6962,REFILL
6963,MEDICATION RELATED
6964,MEDICATION RELATED
6965,OTHERS
6966,MEDICATION RELATED
6967,OTHERS
6968,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
6969,LAB RESULTS
6970,REFILL
6971,REFILL
6972,NEW APPOINTMENT
6973,NEW APPOINTMENT
6974,QUERIES FROM PHARMACY
6975,REFILL
6976,MEDICATION RELATED
6977,RESCHEDULING
6978,MEDICATION RELATED
6979,LAB RESULTS
6980,REFILL
6981,MEDICATION RELATED
6982,REFILL
6983,REFILL
6984,NEW APPOINTMENT
6985,REFILL
6986,REFILL
6987,OTHERS
6988,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6989,REFILL
6990,REFILL
6991,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
6992,NEW APPOINTMENT
6993,MEDICATION RELATED
6994,MEDICATION RELATED
6995,OTHERS
6996,PROVIDER
6997,QUERY ON CURRENT APPOINTMENT
6998,REFILL
6999,CHANGE OF PROVIDER
7000,OTHERS
7001,MEDICATION RELATED
7002,CANCELLATION
7003,PROVIDER
7004,PRIOR AUTHORIZATION
7005,CHANGE OF PROVIDER
7006,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7007,OTHERS
7008,NEW APPOINTMENT
7009,MEDICATION RELATED
7010,MEDICATION RELATED
7011,NEW APPOINTMENT
7012,REFILL
7013,LAB RESULTS
7014,NEW APPOINTMENT
7015,LAB RESULTS
7016,NEW APPOINTMENT
7017,MEDICATION RELATED
7018,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7019,SYMPTOMS
7020,REFILL
7021,OTHERS
7022,NEW APPOINTMENT
7023,OTHERS
7024,MEDICATION RELATED
7025,MEDICATION RELATED
7026,REFILL
7027,SYMPTOMS
7028,MEDICATION RELATED
7029,MEDICATION RELATED
7030,PROVIDER
7031,MEDICATION RELATED
7032,REFILL
7033,NEW APPOINTMENT
7034,OTHERS
7035,MEDICATION RELATED
7036,NEW APPOINTMENT
7037,REFILL
7038,REFILL
7039,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7040,SYMPTOMS
7041,NEW APPOINTMENT
7042,NEW APPOINTMENT
7043,NEW APPOINTMENT
7044,MEDICATION RELATED
7045,PRIOR AUTHORIZATION
7046,NEW APPOINTMENT
7047,MEDICATION RELATED
7048,NEW APPOINTMENT
7049,NEW APPOINTMENT
7050,CANCELLATION
7051,REFILL
7052,MEDICATION RELATED
7053,OTHERS
7054,MEDICATION RELATED
7055,REFILL
7056,NEW APPOINTMENT
7057,REFILL
7058,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7059,LAB RESULTS
7060,REFILL
7061,NEW APPOINTMENT
7062,MEDICATION RELATED
7063,REFILL
7064,OTHERS
7065,REFILL
7066,NEW APPOINTMENT
7067,MEDICATION RELATED
7068,PRIOR AUTHORIZATION
7069,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7070,NEW APPOINTMENT
7071,OTHERS
7072,OTHERS
7073,NEW APPOINTMENT
7074,NEW APPOINTMENT
7075,MEDICATION RELATED
7076,NEW APPOINTMENT
7077,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7078,NEW APPOINTMENT
7079,MEDICATION RELATED
7080,NEW APPOINTMENT
7081,REFILL
7082,REFILL
7083,PRIOR AUTHORIZATION
7084,MEDICATION RELATED
7085,PRIOR AUTHORIZATION
7086,OTHERS
7087,MEDICATION RELATED
7088,NEW APPOINTMENT
7089,MEDICATION RELATED
7090,PROVIDER
7091,MEDICATION RELATED
7092,REFILL
7093,NEW APPOINTMENT
7094,MEDICATION RELATED
7095,RESCHEDULING
7096,NEW APPOINTMENT
7097,MEDICATION RELATED
7098,MEDICATION RELATED
7099,REFILL
7100,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7101,MEDICATION RELATED
7102,REFILL
7103,RESCHEDULING
7104,MEDICATION RELATED
7105,REFILL
7106,NEW APPOINTMENT
7107,MEDICATION RELATED
7108,MEDICATION RELATED
7109,OTHERS
7110,RESCHEDULING
7111,NEW APPOINTMENT
7112,OTHERS
7113,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7114,MEDICATION RELATED
7115,NEW APPOINTMENT
7116,NEW APPOINTMENT
7117,LAB RESULTS
7118,NEW APPOINTMENT
7119,OTHERS
7120,PRIOR AUTHORIZATION
7121,OTHERS
7122,NEW APPOINTMENT
7123,LAB RESULTS
7124,MEDICATION RELATED
7125,PRIOR AUTHORIZATION
7126,MEDICATION RELATED
7127,MEDICATION RELATED
7128,REFILL
7129,MEDICATION RELATED
7130,NEW APPOINTMENT
7131,OTHERS
7132,MEDICATION RELATED
7133,QUERIES FROM PHARMACY
7134,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7135,MEDICATION RELATED
7136,REFILL
7137,OTHERS
7138,MEDICATION RELATED
7139,NEW APPOINTMENT
7140,NEW APPOINTMENT
7141,OTHERS
7142,LAB RESULTS
7143,QUERIES FROM PHARMACY
7144,CHANGE OF PROVIDER
7145,NEW APPOINTMENT
7146,REFILL
7147,LAB RESULTS
7148,NEW APPOINTMENT
7149,MEDICATION RELATED
7150,NEW APPOINTMENT
7151,REFILL
7152,REFILL
7153,MEDICATION RELATED
7154,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7155,LAB RESULTS
7156,MEDICATION RELATED
7157,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7158,OTHERS
7159,MEDICATION RELATED
7160,REFILL
7161,NEW APPOINTMENT
7162,NEW APPOINTMENT
7163,NEW APPOINTMENT
7164,MEDICATION RELATED
7165,RUNNING LATE TO APPOINTMENT
7166,OTHERS
7167,LAB RESULTS
7168,MEDICATION RELATED
7169,PRIOR AUTHORIZATION
7170,OTHERS
7171,MEDICATION RELATED
7172,OTHERS
7173,REFILL
7174,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
7175,NEW APPOINTMENT
7176,REFILL
7177,MEDICATION RELATED
7178,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7179,CANCELLATION
7180,MEDICATION RELATED
7181,CHANGE OF PROVIDER
7182,MEDICATION RELATED
7183,REFILL
7184,NEW APPOINTMENT
7185,SYMPTOMS
7186,QUERIES FROM PHARMACY
7187,LAB RESULTS
7188,NEW APPOINTMENT
7189,REFILL
7190,RESCHEDULING
7191,REFILL
7192,REFILL
7193,CANCELLATION
7194,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7195,REFILL
7196,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7197,NEW APPOINTMENT
7198,REFILL
7199,MEDICATION RELATED
7200,OTHERS
7201,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7202,NEW APPOINTMENT
7203,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7204,REFILL
7205,SYMPTOMS
7206,NEW APPOINTMENT
7207,RESCHEDULING
7208,SYMPTOMS
7209,REFILL
7210,REFILL
7211,REFILL
7212,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
7213,NEW APPOINTMENT
7214,RUNNING LATE TO APPOINTMENT
7215,MEDICATION RELATED
7216,MEDICATION RELATED
7217,QUERIES FROM PHARMACY
7218,RUNNING LATE TO APPOINTMENT
7219,REFILL
7220,QUERIES FROM PHARMACY
7221,REFILL
7222,REFILL
7223,NEW APPOINTMENT
7224,MEDICATION RELATED
7225,PRIOR AUTHORIZATION
7226,MEDICATION RELATED
7227,PROVIDER
7228,NEW APPOINTMENT
7229,OTHERS
7230,OTHERS
7231,MEDICATION RELATED
7232,NEW APPOINTMENT
7233,MEDICATION RELATED
7234,MEDICATION RELATED
7235,REFILL
7236,REFILL
7237,REFILL
7238,REFILL
7239,NEW APPOINTMENT
7240,REFILL
7241,NEW APPOINTMENT
7242,MEDICATION RELATED
7243,MEDICATION RELATED
7244,REFILL
7245,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7246,NEW APPOINTMENT
7247,NEW APPOINTMENT
7248,MEDICATION RELATED
7249,MEDICATION RELATED
7250,LAB RESULTS
7251,REFILL
7252,NEW APPOINTMENT
7253,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7254,REFILL
7255,MEDICATION RELATED
7256,OTHERS
7257,MEDICATION RELATED
7258,NEW APPOINTMENT
7259,NEW APPOINTMENT
7260,REFILL
7261,REFILL
7262,REFILL
7263,OTHERS
7264,CANCELLATION
7265,REFILL
7266,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
7267,MEDICATION RELATED
7268,MEDICATION RELATED
7269,MEDICATION RELATED
7270,REFILL
7271,OTHERS
7272,NEW APPOINTMENT
7273,NEW APPOINTMENT
7274,NEW APPOINTMENT
7275,RUNNING LATE TO APPOINTMENT
7276,RUNNING LATE TO APPOINTMENT
7277,REFILL
7278,PROVIDER
7279,OTHERS
7280,LAB RESULTS
7281,NEW APPOINTMENT
7282,QUERIES FROM PHARMACY
7283,NEW APPOINTMENT
7284,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7285,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7286,NEW APPOINTMENT
7287,RESCHEDULING
7288,REFILL
7289,CHANGE OF PROVIDER
7290,NEW APPOINTMENT
7291,OTHERS
7292,CANCELLATION
7293,NEW APPOINTMENT
7294,OTHERS
7295,MEDICATION RELATED
7296,NEW APPOINTMENT
7297,MEDICATION RELATED
7298,MEDICATION RELATED
7299,REFILL
7300,REFILL
7301,MEDICATION RELATED
7302,MEDICATION RELATED
7303,OTHERS
7304,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
7305,REFILL
7306,PROVIDER
7307,MEDICATION RELATED
7308,NEW APPOINTMENT
7309,OTHERS
7310,OTHERS
7311,NEW APPOINTMENT
7312,CANCELLATION
7313,REFILL
7314,REFILL
7315,MEDICATION RELATED
7316,MEDICATION RELATED
7317,RESCHEDULING
7318,MEDICATION RELATED
7319,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7320,MEDICATION RELATED
7321,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7322,NEW APPOINTMENT
7323,QUERIES FROM PHARMACY
7324,MEDICATION RELATED
7325,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7326,NEW APPOINTMENT
7327,OTHERS
7328,LAB RESULTS
7329,MEDICATION RELATED
7330,RESCHEDULING
7331,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7332,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7333,NEW APPOINTMENT
7334,NEW APPOINTMENT
7335,MEDICATION RELATED
7336,LAB RESULTS
7337,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
7338,OTHERS
7339,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7340,NEW APPOINTMENT
7341,MEDICATION RELATED
7342,PRIOR AUTHORIZATION
7343,REFILL
7344,NEW APPOINTMENT
7345,RESCHEDULING
7346,QUERIES FROM PHARMACY
7347,NEW APPOINTMENT
7348,OTHERS
7349,REFILL
7350,MEDICATION RELATED
7351,REFILL
7352,MEDICATION RELATED
7353,LAB RESULTS
7354,NEW APPOINTMENT
7355,OTHERS
7356,RESCHEDULING
7357,MEDICATION RELATED
7358,NEW APPOINTMENT
7359,NEW APPOINTMENT
7360,MEDICATION RELATED
7361,MEDICATION RELATED
7362,MEDICATION RELATED
7363,NEW APPOINTMENT
7364,LAB RESULTS
7365,LAB RESULTS
7366,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7367,LAB RESULTS
7368,REFILL
7369,PRIOR AUTHORIZATION
7370,NEW APPOINTMENT
7371,NEW APPOINTMENT
7372,QUERIES FROM PHARMACY
7373,MEDICATION RELATED
7374,OTHERS
7375,NEW APPOINTMENT
7376,RUNNING LATE TO APPOINTMENT
7377,MEDICATION RELATED
7378,NEW APPOINTMENT
7379,NEW APPOINTMENT
7380,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7381,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
7382,CHANGE OF PROVIDER
7383,REFILL
7384,REFILL
7385,MEDICATION RELATED
7386,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
7387,REFILL
7388,MEDICATION RELATED
7389,REFILL
7390,OTHERS
7391,REFILL
7392,CANCELLATION
7393,NEW APPOINTMENT
7394,PRIOR AUTHORIZATION
7395,REFILL
7396,OTHERS
7397,NEW APPOINTMENT
7398,PROVIDER
7399,MEDICATION RELATED
7400,NEW APPOINTMENT
7401,NEW APPOINTMENT
7402,PROVIDER
7403,REFILL
7404,PRIOR AUTHORIZATION
7405,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
7406,LAB RESULTS
7407,OTHERS
7408,MEDICATION RELATED
7409,REFILL
7410,NEW APPOINTMENT
7411,REFILL
7412,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
7413,MEDICATION RELATED
7414,LAB RESULTS
7415,QUERIES FROM PHARMACY
7416,REFILL
7417,NEW APPOINTMENT
7418,MEDICATION RELATED
7419,MEDICATION RELATED
7420,REFILL
7421,PROVIDER
7422,MEDICATION RELATED
7423,QUERIES FROM PHARMACY
7424,REFILL
7425,LAB RESULTS
7426,NEW APPOINTMENT
7427,MEDICATION RELATED
7428,NEW APPOINTMENT
